1975	10	23	0.858182	0.335504	5	0.9214340
1975	10	24	0.104783	0.235029	6	0.2573290
1975	10	25	-0.255120	0.161325	8	0.3018470
1975	10	26	-0.230960	0.229387	8	0.3255190
1975	10	27	-0.418210	0.158414	8	0.4472040
1975	10	28	-0.466180	0.123511	8	0.4822620
1975	10	29	-0.094061	0.162977	7	0.1881730
1975	10	30	-0.007911	-0.054403	2	0.0549755
1975	10	31	0.056341	-0.164720	3	0.1740940
1975	11	1	-0.112980	0.050908	8	0.1239240
1975	11	2	-0.103070	0.298773	7	0.3160530
1975	11	3	-0.193590	0.400557	7	0.4448850
1975	11	4	-0.267180	0.428528	7	0.5049980
1975	11	5	-0.432400	0.369442	8	0.5687300
1975	11	6	-0.721260	0.423778	8	0.8365400
1975	11	7	-0.952640	0.498506	8	1.0751899
1975	11	8	-0.854490	0.355797	8	0.9256030
1975	11	9	-0.931980	0.289997	8	0.9760530
1975	11	10	-0.730660	0.193232	8	0.7557760
1975	11	11	-0.610270	0.244879	8	0.6575670
1975	11	12	-0.551630	0.354261	8	0.6555850
1975	11	13	-0.670350	0.600539	8	0.9000090
1975	11	14	-0.592530	0.742723	7	0.9501240
1975	11	15	-0.650840	0.575800	8	0.8689850
1975	11	16	-0.701740	0.396777	8	0.8061470
1975	11	17	-0.512590	0.483162	8	0.7044120
1975	11	18	-0.282380	0.387178	7	0.4792110
1975	11	19	-0.199750	0.283781	7	0.3470320
